sector,date,value
energy,21/04/2020,109
energy,22/04/2020,113.16
energy,23/04/2020,116.51
energy,24/04/2020,115.86
energy,25/04/2020,
energy,26/04/2020,
energy,27/04/2020,117.93
energy,28/04/2020,120.72
energy,29/04/2020,128.31
energy,30/04/2020,124.76
energy,01/05/2020,118.56
energy,02/05/2020,
energy,03/05/2020,
energy,04/05/2020,120.04
energy,05/05/2020,122.48
energy,06/05/2020,119.33
energy,07/05/2020,121.61
energy,08/05/2020,125.42
energy,09/05/2020,
energy,10/05/2020,
energy,11/05/2020,124.08
energy,12/05/2020,122.39
energy,13/05/2020,117.36
energy,14/05/2020,116.75
energy,15/05/2020,117.22
energy,16/05/2020,
energy,17/05/2020,
energy,18/05/2020,124.74
energy,19/05/2020,123.24
energy,20/05/2020,126.78
energy,21/05/2020,124.49
energy,22/05/2020,123.49
energy,23/05/2020,
energy,24/05/2020,
energy,25/05/2020,123.92
energy,26/05/2020,126.99
energy,27/05/2020,128.35
energy,28/05/2020,126.55
energy,29/05/2020,125.37
energy,30/05/2020,
energy,31/05/2020,
energy,01/06/2020,127.71
energy,02/06/2020,131.6
energy,03/06/2020,135.27
energy,04/06/2020,135
energy,05/06/2020,143.61
energy,06/06/2020,
energy,07/06/2020,
energy,08/06/2020,147.67
energy,09/06/2020,143.13
energy,10/06/2020,137.94
energy,11/06/2020,126.93
energy,12/06/2020,128.63
energy,13/06/2020,
energy,14/06/2020,
energy,15/06/2020,128.2
energy,16/06/2020,131.76
energy,17/06/2020,128.83
energy,18/06/2020,129.34
energy,19/06/2020,128.12
energy,20/06/2020,
energy,21/06/2020,
energy,22/06/2020,128.35
energy,23/06/2020,129.62
energy,24/06/2020,123.42
energy,25/06/2020,124.45
energy,26/06/2020,121.25
energy,27/06/2020,
energy,28/06/2020,
energy,29/06/2020,122.79
energy,30/06/2020,123.77
energy,01/07/2020,122.71
energy,02/07/2020,123.89
energy,03/07/2020,123.53
energy,04/07/2020,
energy,05/07/2020,
energy,06/07/2020,124.54
energy,07/07/2020,121.77
energy,08/07/2020,121.22
energy,09/07/2020,116.74
energy,10/07/2020,119.03
energy,11/07/2020,
energy,12/07/2020,
energy,13/07/2020,119.62
energy,14/07/2020,122.88
energy,15/07/2020,125.02
energy,16/07/2020,124.67
energy,17/07/2020,123.02
energy,18/07/2020,
energy,19/07/2020,
energy,20/07/2020,121.18
energy,21/07/2020,127
energy,22/07/2020,125.14
energy,23/07/2020,124.75
energy,24/07/2020,124.31
energy,25/07/2020,
energy,26/07/2020,
energy,27/07/2020,124.53
energy,28/07/2020,123.08
energy,29/07/2020,124.75
energy,30/07/2020,120.43
energy,31/07/2020,118.95
energy,01/08/2020,
energy,02/08/2020,
energy,03/08/2020,119.58
energy,04/08/2020,123.15
energy,05/08/2020,125.17
energy,06/08/2020,124.12
energy,07/08/2020,123.3
energy,08/08/2020,
energy,09/08/2020,
energy,10/08/2020,126.32
energy,11/08/2020,127.55
energy,12/08/2020,128.81
energy,13/08/2020,126.36
energy,14/08/2020,126.25
energy,15/08/2020,
energy,16/08/2020,
energy,17/08/2020,125.72
energy,18/08/2020,124.3
energy,19/08/2020,123.64
energy,20/08/2020,121.08
energy,21/08/2020,120.18
energy,22/08/2020,
energy,23/08/2020,
energy,24/08/2020,123.41
energy,25/08/2020,121.78
energy,26/08/2020,120.17
energy,27/08/2020,120
energy,28/08/2020,121.49
energy,29/08/2020,
energy,30/08/2020,
energy,31/08/2020,119.9
energy,01/09/2020,119.06
energy,02/09/2020,118.4
energy,03/09/2020,117.73
energy,04/09/2020,116.73
energy,05/09/2020,
energy,06/09/2020,
energy,07/09/2020,117.51
energy,08/09/2020,113.42
energy,09/09/2020,114.42
energy,10/09/2020,112.05
energy,11/09/2020,111.76
energy,12/09/2020,
energy,13/09/2020,
energy,14/09/2020,111.82
energy,15/09/2020,111.57
energy,16/09/2020,114.11
energy,17/09/2020,113.53
energy,18/09/2020,112.21
energy,19/09/2020,
energy,20/09/2020,
energy,21/09/2020,108.27
energy,22/09/2020,108.37
energy,23/09/2020,105.06
energy,24/09/2020,104.19
energy,25/09/2020,103.91
energy,26/09/2020,
energy,27/09/2020,
energy,28/09/2020,105.79
energy,29/09/2020,103.44
energy,30/09/2020,102.9
energy,01/10/2020,100.3
energy,02/10/2020,100.57
energy,03/10/2020,
energy,04/10/2020,
energy,05/10/2020,103.31
energy,06/10/2020,103.01
energy,07/10/2020,103.43
energy,08/10/2020,106.7
energy,09/10/2020,106.37
energy,10/10/2020,
energy,11/10/2020,
energy,12/10/2020,106.2
energy,13/10/2020,104.68
energy,14/10/2020,104.9
energy,15/10/2020,104.25
energy,16/10/2020,103.39
energy,17/10/2020,
energy,18/10/2020,
energy,19/10/2020,102.2
energy,20/10/2020,102.64
energy,21/10/2020,101.13
energy,22/10/2020,103.39
energy,23/10/2020,103.47
energy,24/10/2020,
energy,25/10/2020,
energy,26/10/2020,100.39
energy,27/10/2020,98.87
energy,28/10/2020,95.15
energy,29/10/2020,96.5
energy,30/10/2020,97.28
energy,31/10/2020,
energy,01/11/2020,
energy,02/11/2020,100.32
energy,03/11/2020,101.47
energy,04/11/2020,101.6
energy,05/11/2020,101.63
energy,06/11/2020,100.2
energy,07/11/2020,
energy,08/11/2020,
energy,09/11/2020,112.55
energy,10/11/2020,116.52
energy,11/11/2020,116.2
energy,12/11/2020,112.79
energy,13/11/2020,114.84
energy,14/11/2020,
energy,15/11/2020,
energy,16/11/2020,121.18
energy,17/11/2020,122.3
energy,18/11/2020,120.63
energy,19/11/2020,120.61
energy,20/11/2020,120.88
energy,21/11/2020,
energy,22/11/2020,
energy,23/11/2020,127.25
energy,24/11/2020,133.94
energy,25/11/2020,132.04
energy,26/11/2020,131.41
energy,27/11/2020,131
energy,28/11/2020,
energy,29/11/2020,
energy,30/11/2020,124.68
energy,01/12/2020,125.88
energy,02/12/2020,129.06
energy,03/12/2020,130.39
energy,04/12/2020,135.78
energy,05/12/2020,
energy,06/12/2020,
energy,07/12/2020,133.69
energy,08/12/2020,134.68
energy,09/12/2020,134.72
energy,10/12/2020,138.18
energy,11/12/2020,136.31
energy,12/12/2020,
energy,13/12/2020,
energy,14/12/2020,132.93
energy,15/12/2020,134.65
energy,16/12/2020,134.59
energy,17/12/2020,134.32
energy,18/12/2020,132.52
energy,19/12/2020,
energy,20/12/2020,
energy,21/12/2020,128.72
energy,22/12/2020,127.18
energy,23/12/2020,130.18
energy,24/12/2020,129.77
energy,25/12/2020,129.78
energy,26/12/2020,
energy,27/12/2020,
energy,28/12/2020,129.35
energy,29/12/2020,129.03
energy,30/12/2020,130.11
energy,31/12/2020,129.14
energy,01/01/2021,129.14
energy,02/01/2021,
energy,03/01/2021,
energy,04/01/2021,128.98
energy,05/01/2021,134.75
energy,06/01/2021,138.85
energy,07/01/2021,140.97
energy,08/01/2021,140.9
energy,09/01/2021,
energy,10/01/2021,
energy,11/01/2021,141.16
energy,12/01/2021,144.72
energy,13/01/2021,144.43
energy,14/01/2021,147.8
energy,15/01/2021,143.18
energy,16/01/2021,
energy,17/01/2021,
energy,18/01/2021,142.55
energy,19/01/2021,144.86
energy,20/01/2021,145.7
energy,21/01/2021,142.15
energy,22/01/2021,140.72
energy,23/01/2021,
energy,24/01/2021,
energy,25/01/2021,138.72
energy,26/01/2021,137.54
energy,27/01/2021,135.6
energy,28/01/2021,136.14
energy,29/01/2021,132.65
energy,30/01/2021,
energy,31/01/2021,
energy,01/02/2021,132.69
energy,02/02/2021,133.34
energy,03/02/2021,137.19
energy,04/02/2021,137.48
energy,05/02/2021,138.86
energy,06/02/2021,
energy,07/02/2021,
energy,08/02/2021,142.93
energy,09/02/2021,141.69
energy,10/02/2021,143.5
energy,11/02/2021,141.87
energy,12/02/2021,143.51
energy,13/02/2021,
energy,14/02/2021,
energy,15/02/2021,145.85
energy,16/02/2021,147.74
energy,17/02/2021,148.98
energy,18/02/2021,146.23
energy,19/02/2021,148.02
energy,20/02/2021,
energy,21/02/2021,
energy,22/02/2021,152.05
energy,23/02/2021,154.12
energy,24/02/2021,158.34
energy,25/02/2021,157.37
energy,26/02/2021,152.57
energy,27/02/2021,
energy,28/02/2021,
energy,01/03/2021,155.61
energy,02/03/2021,155.44
energy,03/03/2021,157.51
energy,04/03/2021,160.74
energy,05/03/2021,164.33
energy,06/03/2021,
energy,07/03/2021,
energy,08/03/2021,164.55
energy,09/03/2021,162.87
energy,10/03/2021,166.03
energy,11/03/2021,167.11
energy,12/03/2021,167.87
energy,13/03/2021,
energy,14/03/2021,
energy,15/03/2021,165.93
energy,16/03/2021,162.49
energy,17/03/2021,163.21
energy,18/03/2021,158.37
energy,19/03/2021,157.74
energy,20/03/2021,
energy,21/03/2021,
energy,22/03/2021,156.69
energy,23/03/2021,153.92
energy,24/03/2021,156.91
energy,25/03/2021,155.9
energy,26/03/2021,159.39
energy,27/03/2021,
energy,28/03/2021,
energy,29/03/2021,158.19
energy,30/03/2021,157.11
energy,31/03/2021,155.7
energy,01/04/2021,157.87
energy,02/04/2021,157.86
energy,03/04/2021,
energy,04/04/2021,
energy,05/04/2021,156.11
energy,06/04/2021,156.18
energy,07/04/2021,156.89
energy,08/04/2021,154.87
energy,09/04/2021,153.87
energy,10/04/2021,
energy,11/04/2021,
energy,12/04/2021,153.17
energy,13/04/2021,153.14
energy,14/04/2021,157.13
energy,15/04/2021,156.38
energy,16/04/2021,155.38
energy,17/04/2021,
energy,18/04/2021,
energy,19/04/2021,155.44
energy,20/04/2021,151.47
energy,21/04/2021,153.06
energy,22/04/2021,151.42
energy,23/04/2021,152.06
energy,24/04/2021,
energy,25/04/2021,
energy,26/04/2021,153.32
energy,27/04/2021,154.32
energy,28/04/2021,158.22
energy,29/04/2021,159.23
energy,30/04/2021,156.2
energy,01/05/2021,
energy,02/05/2021,
energy,03/05/2021,
energy,04/05/2021,159.54
energy,05/05/2021,159.93
energy,06/05/2021,164.63
energy,07/05/2021,165.33
energy,08/05/2021,167.83
energy,09/05/2021,
energy,10/05/2021,
energy,11/05/2021,168.38
energy,12/05/2021,164.36
energy,13/05/2021,165.18
energy,14/05/2021,162.68
energy,15/05/2021,167.22
energy,16/05/2021,
energy,17/05/2021,
energy,18/05/2021,169.83
energy,19/05/2021,167.75
energy,20/05/2021,163.25
energy,21/05/2021,163.53
energy,22/05/2021,163.92
energy,23/05/2021,
energy,24/05/2021,
energy,25/05/2021,165.09
energy,26/05/2021,162.44
energy,27/05/2021,163.56
energy,28/05/2021,163.28
energy,29/05/2021,163.38
energy,30/05/2021,
energy,31/05/2021,163.28
energy,01/06/2021,168.5
energy,02/06/2021,171.2
energy,03/06/2021,171.54
energy,04/06/2021,172.45
energy,05/06/2021,
energy,06/06/2021,
energy,07/06/2021,172.33
energy,08/06/2021,173.27
energy,09/06/2021,172.88
energy,10/06/2021,172.69
energy,11/06/2021,172.54
energy,12/06/2021,
energy,13/06/2021,
energy,14/06/2021,173.23
energy,15/06/2021,175.55
energy,16/06/2021,174.82
energy,17/06/2021,169.69
energy,18/06/2021,164.33
energy,19/06/2021,
energy,20/06/2021,
energy,21/06/2021,169.14
energy,22/06/2021,170.47
energy,23/06/2021,171.26
energy,24/06/2021,172.19
energy,25/06/2021,172.92
energy,26/06/2021,
energy,27/06/2021,
energy,28/06/2021,167.79
energy,29/06/2021,166.99
energy,30/06/2021,167.84
energy,01/07/2021,
energy,02/07/2021,170.23
energy,03/07/2021,170.08
energy,04/07/2021,
energy,05/07/2021,
energy,06/07/2021,170.84
energy,07/07/2021,166.34
energy,08/07/2021,163.95
energy,09/07/2021,163.07
energy,10/07/2021,165.74
energy,11/07/2021,
energy,12/07/2021,
energy,13/07/2021,165.56
energy,14/07/2021,164.23
energy,15/07/2021,161.34
energy,16/07/2021,158.98
energy,17/07/2021,155.61
energy,18/07/2021,
energy,19/07/2021,
energy,20/07/2021,149.66
energy,21/07/2021,150.94
energy,22/07/2021,155.75
energy,23/07/2021,154.63
energy,24/07/2021,154.17
energy,25/07/2021,
energy,26/07/2021,
energy,27/07/2021,157.79
energy,28/07/2021,156.65
energy,29/07/2021,157.56
energy,30/07/2021,159.89
energy,31/07/2021,157.19
energy,01/08/2021,
energy,02/08/2021,156.9
energy,03/08/2021,159.29
energy,04/08/2021,156.28
energy,05/08/2021,157.85
energy,06/08/2021,158.59
energy,07/08/2021,
energy,08/08/2021,
energy,09/08/2021,156.71
energy,10/08/2021,158.74
energy,11/08/2021,160.03
energy,12/08/2021,159.01
energy,13/08/2021,157.79
energy,14/08/2021,
energy,15/08/2021,
energy,16/08/2021,155.05
energy,17/08/2021,154.05
energy,18/08/2021,151.69
energy,19/08/2021,146.88
energy,20/08/2021,147.19
energy,21/08/2021,
energy,22/08/2021,
energy,23/08/2021,152.03
energy,24/08/2021,154.18
energy,25/08/2021,154.77
energy,26/08/2021,153.4
energy,27/08/2021,156.63
energy,28/08/2021,
energy,29/08/2021,
energy,30/08/2021,155.76
energy,31/08/2021,154.35
energy,01/09/2021,153.31
energy,02/09/2021,156.71
energy,03/09/2021,156.09
energy,04/09/2021,
energy,05/09/2021,
energy,06/09/2021,156.23
energy,07/09/2021,155.62
energy,08/09/2021,154.14
energy,09/09/2021,153.8
energy,10/09/2021,153.88
energy,11/09/2021,
energy,12/09/2021,
energy,13/09/2021,157.8
energy,14/09/2021,156.36
energy,15/09/2021,160.73
energy,16/09/2021,159.18
energy,17/09/2021,157.57
energy,18/09/2021,
energy,19/09/2021,
energy,20/09/2021,153.58
energy,21/09/2021,155
energy,22/09/2021,159.25
energy,23/09/2021,163.26
energy,24/09/2021,163.86
energy,25/09/2021,
energy,26/09/2021,
energy,27/09/2021,168.89
energy,28/09/2021,169.5
energy,29/09/2021,169.11
energy,30/09/2021,168.33
energy,01/10/2021,171.41
energy,02/10/2021,
energy,03/10/2021,
energy,04/10/2021,174.43
energy,05/10/2021,176.1
energy,06/10/2021,173.5
energy,07/10/2021,174.79
energy,08/10/2021,179.22
energy,09/10/2021,
energy,10/10/2021,
energy,11/10/2021,179.65
energy,12/10/2021,179.73
energy,13/10/2021,179.63
energy,14/10/2021,181.96
energy,15/10/2021,183.68
energy,16/10/2021,
energy,17/10/2021,
energy,18/10/2021,183.72
energy,19/10/2021,185.3
energy,20/10/2021,186.48
energy,21/10/2021,183.56
energy,22/10/2021,184.1
energy,23/10/2021,
energy,24/10/2021,
energy,25/10/2021,186.4
energy,26/10/2021,186.82
energy,27/10/2021,183.02
energy,28/10/2021,183.48
energy,29/10/2021,181.7
energy,30/10/2021,
energy,31/10/2021,
energy,01/11/2021,184.13
energy,02/11/2021,181.86
energy,03/11/2021,180.28
energy,04/11/2021,180.57
energy,05/11/2021,182.95
energy,06/11/2021,
energy,07/11/2021,
energy,08/11/2021,184.13
energy,09/11/2021,184.19
energy,10/11/2021,180.81
energy,11/11/2021,180.12
energy,12/11/2021,178.86
energy,13/11/2021,
energy,14/11/2021,
energy,15/11/2021,180.24
energy,16/11/2021,180.45
energy,17/11/2021,178.47
energy,18/11/2021,177.04
energy,19/11/2021,171.46
energy,20/11/2021,
energy,21/11/2021,
energy,22/11/2021,173.23
energy,23/11/2021,177.02
energy,24/11/2021,178.54
energy,25/11/2021,178.58
energy,26/11/2021,170.66
energy,27/11/2021,
energy,28/11/2021,
energy,29/11/2021,171.97
energy,30/11/2021,168.26
energy,01/12/2021,168.45
energy,02/12/2021,171.43
energy,03/12/2021,170.83
energy,04/12/2021,
energy,05/12/2021,
energy,06/12/2021,173.6
energy,07/12/2021,177.47
energy,08/12/2021,177.37
energy,09/12/2021,175.09
energy,10/12/2021,175.75
energy,11/12/2021,
energy,12/12/2021,
energy,13/12/2021,171.66
energy,14/12/2021,171.21
energy,15/12/2021,169.88
energy,16/12/2021,172.34
energy,17/12/2021,168.92
energy,18/12/2021,
energy,19/12/2021,
energy,20/12/2021,166.66
energy,21/12/2021,171.28
energy,22/12/2021,172.55
energy,23/12/2021,173.29
energy,24/12/2021,173.34
energy,25/12/2021,
energy,26/12/2021,
energy,27/12/2021,175.46
energy,28/12/2021,175.43
energy,29/12/2021,174.89
energy,30/12/2021,173.82
energy,31/12/2021,174.45
financials,22/01/2020,125.73
financials,23/01/2020,125.22
financials,24/01/2020,124.4
financials,25/01/2020,
financials,26/01/2020,
financials,27/01/2020,122.46
financials,28/01/2020,123.43
financials,29/01/2020,123.43
financials,30/01/2020,123.96
financials,31/01/2020,122.3
financials,01/02/2020,
financials,02/02/2020,
financials,03/02/2020,122.53
financials,04/02/2020,123.89
financials,05/02/2020,125.68
financials,06/02/2020,126.27
financials,07/02/2020,126.01
financials,08/02/2020,
financials,09/02/2020,
financials,10/02/2020,125.96
financials,11/02/2020,126.72
financials,12/02/2020,127.16
financials,13/02/2020,127.1
financials,14/02/2020,127.17
financials,15/02/2020,
financials,16/02/2020,
financials,17/02/2020,127.25
financials,18/02/2020,126.15
financials,19/02/2020,126.48
financials,20/02/2020,126.05
financials,21/02/2020,125.3
financials,22/02/2020,
financials,23/02/2020,
financials,24/02/2020,121.58
financials,25/02/2020,118.24
financials,26/02/2020,117.47
financials,27/02/2020,113.32
financials,28/02/2020,109.99
financials,29/02/2020,
financials,01/03/2020,
financials,02/03/2020,112.87
financials,03/03/2020,110.69
financials,04/03/2020,112.4
financials,05/03/2020,109
financials,06/03/2020,105.74
financials,07/03/2020,
financials,08/03/2020,
financials,09/03/2020,95.31
financials,10/03/2020,98.35
financials,11/03/2020,94.67
financials,12/03/2020,83.54
financials,13/03/2020,90.2
financials,14/03/2020,
financials,15/03/2020,
financials,16/03/2020,80.23
financials,17/03/2020,82.97
financials,18/03/2020,76.61
financials,19/03/2020,77.62
financials,20/03/2020,76.63
financials,21/03/2020,
financials,22/03/2020,
financials,23/03/2020,72.35
financials,24/03/2020,80.81
financials,25/03/2020,84.36
financials,26/03/2020,88.49
financials,27/03/2020,85.78
financials,28/03/2020,
financials,29/03/2020,
financials,30/03/2020,86.52
financials,31/03/2020,85.17
financials,01/04/2020,80.95
financials,02/04/2020,81.61
financials,03/04/2020,
financials,04/04/2020,
financials,05/04/2020,79.79
financials,06/04/2020,84.75
financials,07/04/2020,86.39
financials,08/04/2020,88.32
financials,09/04/2020,91.82
financials,10/04/2020,91.94
financials,11/04/2020,
financials,12/04/2020,
financials,13/04/2020,
financials,14/04/2020,
financials,15/04/2020,
financials,16/04/2020,
financials,17/04/2020,
financials,18/04/2020,
financials,19/04/2020,
financials,20/04/2020,87.5
financials,21/04/2020,84.45
financials,22/04/2020,85.28
financials,23/04/2020,85.59
financials,24/04/2020,85.78
financials,25/04/2020,
financials,26/04/2020,
financials,27/04/2020,88.71
financials,28/04/2020,90.25
financials,29/04/2020,93.28
financials,30/04/2020,91.17
financials,01/05/2020,88.65
financials,02/05/2020,
financials,03/05/2020,
financials,04/05/2020,87.2
financials,05/05/2020,87.55
financials,06/05/2020,86.25
financials,07/05/2020,87.37
financials,08/05/2020,89.03
financials,09/05/2020,
financials,10/05/2020,
financials,11/05/2020,87.93
financials,12/05/2020,86.37
financials,13/05/2020,83.8
financials,14/05/2020,84.24
financials,15/05/2020,84
financials,16/05/2020,
financials,17/05/2020,
financials,18/05/2020,87.52
financials,19/05/2020,87
financials,20/05/2020,88.39
financials,21/05/2020,87.69
financials,22/05/2020,86.86
financials,23/05/2020,
financials,24/05/2020,
financials,25/05/2020,87.42
financials,26/05/2020,91.7
financials,27/05/2020,94.94
financials,28/05/2020,94.59
financials,29/05/2020,92.9
financials,30/05/2020,
financials,31/05/2020,
financials,01/06/2020,94.42
financials,02/06/2020,96.09
financials,03/06/2020,99.81
financials,04/06/2020,101.16
financials,05/06/2020,104.79
financials,06/06/2020,
financials,07/06/2020,
financials,08/06/2020,106.4
financials,09/06/2020,104.83
financials,10/06/2020,102.32
financials,11/06/2020,95.56
financials,12/06/2020,96.65
financials,13/06/2020,
financials,14/06/2020,
financials,15/06/2020,96.89
financials,16/06/2020,98.97
financials,17/06/2020,98.17
financials,18/06/2020,97.85
financials,19/06/2020,97.29
financials,20/06/2020,
financials,21/06/2020,
financials,22/06/2020,97.02
financials,23/06/2020,98.11
financials,24/06/2020,95.09
financials,25/06/2020,96.44
financials,26/06/2020,93.82
financials,27/06/2020,
financials,28/06/2020,
financials,29/06/2020,94.51
financials,30/06/2020,95.54
financials,01/07/2020,95.07
financials,02/07/2020,96
financials,03/07/2020,95.88
financials,04/07/2020,
financials,05/07/2020,
financials,06/07/2020,97.93
financials,07/07/2020,96.21
financials,08/07/2020,96.53
financials,09/07/2020,94.92
financials,10/07/2020,96.98
financials,11/07/2020,
financials,12/07/2020,
financials,13/07/2020,97.71
financials,14/07/2020,98.1
financials,15/07/2020,99.77
financials,16/07/2020,99.68
financials,17/07/2020,98.96
financials,18/07/2020,
financials,19/07/2020,
financials,20/07/2020,98.86
financials,21/07/2020,100.58
financials,22/07/2020,100.43
financials,23/07/2020,100.26
financials,24/07/2020,99.59
financials,25/07/2020,
financials,26/07/2020,
financials,27/07/2020,99.33
financials,28/07/2020,99
financials,29/07/2020,100.09
financials,30/07/2020,98.09
financials,31/07/2020,97.56
financials,01/08/2020,
financials,02/08/2020,
financials,03/08/2020,97.84
financials,04/08/2020,98.19
financials,05/08/2020,99.51
financials,06/08/2020,99.23
financials,07/08/2020,100.16
financials,08/08/2020,
financials,09/08/2020,
financials,10/08/2020,100.98
financials,11/08/2020,102.72
financials,12/08/2020,103.23
financials,13/08/2020,102.48
financials,14/08/2020,102.42
financials,15/08/2020,
financials,16/08/2020,
financials,17/08/2020,101.49
financials,18/08/2020,101.03
financials,19/08/2020,101.36
financials,20/08/2020,100.02
financials,21/08/2020,99.7
financials,22/08/2020,
financials,23/08/2020,
